Date,Time,delta_ms,Voltage,Current
2014-02-08,14:39:55,999,3.57969,0.727366
2014-02-08,14:39:56,1002,3.57969,0.703382
2014-02-08,14:39:57,1001,3.57971,0.680144
2014-02-08,14:39:58,1002,3.57967,0.658637
2014-02-08,14:39:59,1003,3.57967,0.639092
2014-02-08,14:40:00,1002,3.57969,0.619601
2014-02-08,14:40:01,1001,3.57966,0.601294
2014-02-08,14:40:02,999,3.57965,0.58432
2014-02-08,14:40:03,1003,3.57971,0.566147
2014-02-08,14:40:04,1004,3.5797,0.549766
2014-02-08,14:40:05,998,3.57968,0.534
2014-02-08,14:40:06,1003,3.57968,0.518651
2014-02-08,14:40:07,1002,3.5797,0.504606
2014-02-08,14:40:08,1001,3.57968,0.490391
2014-02-08,14:40:09,1003,3.57965,0.477673
2014-02-08,14:40:10,1001,3.57966,0.465145
2014-02-08,14:40:11,1000,3.57964,0.452783
2014-02-08,14:40:12,1002,3.57971,0.441764
2014-02-08,14:40:13,1002,3.57967,0.429881
2014-02-08,14:40:14,1006,3.57966,0.419734
2014-02-08,14:40:15,1002,3.57966,0.408818
2014-02-08,14:40:16,1000,3.57965,0.397745
2014-02-08,14:40:17,1003,3.57968,0.390569
2014-02-08,14:40:18,1004,3.57966,0.380218
2014-02-08,14:40:19,1000,3.57967,0.371638
2014-02-08,14:40:20,1001,3.57972,0.363528
2014-02-08,14:40:21,998,3.57966,0.35336
2014-02-08,14:40:22,1003,3.57966,0.345296
2014-02-08,14:40:23,1003,3.57966,0.336879
2014-02-08,14:40:24,1003,3.5797,0.329857
2014-02-08,14:40:25,1001,3.57967,0.323581
2014-02-08,14:40:26,1003,3.57966,0.316821
2014-02-08,14:40:27,1003,3.57972,0.310546
2014-02-08,14:40:28,1000,3.5797,0.304386
2014-02-08,14:40:29,1000,3.5797,0.297406
2014-02-08,14:40:30,1002,3.57966,0.29079
2014-02-08,14:40:31,1004,3.57965,0.284579
2014-02-08,14:40:32,1000,3.57969,0.278962
2014-02-08,14:40:33,1005,3.57969,0.273611
2014-02-08,14:40:34,1006,3.5797,0.267831
2014-02-08,14:40:35,1006,3.57969,0.262384
2014-02-08,14:40:36,1002,3.57966,0.257981
2014-02-08,14:40:37,999,3.57964,0.252744
2014-02-08,14:40:38,1004,3.57969,0.247293
2014-02-08,14:40:39,1001,3.57967,0.242407
2014-02-08,14:40:40,1003,3.57964,0.238372
2014-02-08,14:40:41,999,3.57964,0.233694
2014-02-08,14:40:42,1003,3.5797,0.230039
2014-02-08,14:40:43,1000,3.57966,0.225459
2014-02-08,14:40:44,1005,3.57969,0.22095
2014-02-08,14:40:45,1003,3.57969,0.217765
2014-02-08,14:40:46,1004,3.57968,0.214508
2014-02-08,14:40:47,1002,3.5797,0.2105
2014-02-08,14:40:48,1002,3.57969,0.206246
2014-02-08,14:40:49,1003,3.57967,0.203312
2014-02-08,14:40:50,1001,3.57966,0.19958
2014-02-08,14:40:51,1004,3.57968,0.196627
2014-02-08,14:40:52,1002,3.57965,0.19295
2014-02-08,14:40:53,1002,3.57965,0.190173
2014-02-08,14:40:54,1005,3.57965,0.18707
2014-02-08,14:40:55,1001,3.57968,0.184017
2014-02-08,14:40:56,1004,3.57968,0.181298
2014-02-08,14:40:57,1003,3.57969,0.178278
2014-02-08,14:40:58,1000,3.57967,0.175565
2014-02-08,14:40:59,1003,3.57966,0.173086
2014-02-08,14:41:00,999,3.57966,0.170806
2014-02-08,14:41:01,1003,3.57967,0.167338
2014-02-08,14:41:02,1001,3.57968,0.16505
2014-02-08,14:41:03,1001,3.57971,0.162998
2014-02-08,14:41:04,1002,3.57967,0.160409
2014-02-08,14:41:05,1000,3.5797,0.158154
2014-02-08,14:41:06,1004,3.57968,0.156426
2014-02-08,14:41:07,1002,3.57968,0.154415
2014-02-08,14:41:08,1002,3.5797,0.152302
2014-02-08,14:41:09,1001,3.57967,0.150221
2014-02-08,14:41:10,1002,3.57971,0.148692
2014-02-08,14:41:11,1002,3.5797,0.146341
2014-02-08,14:41:12,999,3.57966,0.143791
2014-02-08,14:41:13,1005,3.57969,0.141748
2014-02-08,14:41:14,1004,3.57969,0.140024
2014-02-08,14:41:15,1001,3.57969,0.137835
2014-02-08,14:41:16,1005,3.5797,0.135488
2014-02-08,14:41:17,999,3.57971,0.13369
2014-02-08,14:41:18,1002,3.57966,0.131321
2014-02-08,14:41:19,1003,3.57972,0.129601
2014-02-08,14:41:20,1001,3.57964,0.12783
2014-02-08,14:41:21,1003,3.57965,0.126614
2014-02-08,14:41:22,1002,3.57968,0.125332
2014-02-08,14:41:23,1000,3.57967,0.123996
2014-02-08,14:41:24,1005,3.57971,0.122196
2014-02-08,14:41:25,1001,3.57971,0.120615
2014-02-08,14:41:26,1005,3.57969,0.118969
2014-02-08,14:41:27,1003,3.57966,0.117649
2014-02-08,14:41:28,998,3.5797,0.116315
2014-02-08,14:41:29,999,3.57971,0.114879
2014-02-08,14:41:30,1003,3.57967,0.114055
2014-02-08,14:41:31,999,3.5797,0.112302
2014-02-08,14:41:32,1000,3.57969,0.111351
2014-02-08,14:41:33,1004,3.57969,0.109166
2014-02-08,14:41:34,1047,3.57968,0.107773
2014-02-08,14:41:35,1003,3.57964,0.106156
2014-02-08,14:41:36,1001,3.57968,0.105029
2014-02-08,14:41:37,1001,3.5797,0.104274
2014-02-08,14:41:38,1003,3.5797,0.103591
2014-02-08,14:41:39,999,3.57972,0.102407
2014-02-08,14:41:40,1002,3.57969,0.101391
2014-02-08,14:41:41,1002,3.57969,0.0999768
2014-02-08,14:41:42,1001,3.5797,0.0985865
2014-02-08,14:41:43,1002,3.57968,0.0975971
2014-02-08,14:41:44,1108,3.57971,0.0967942
2014-02-08,14:41:45,1001,3.57969,0.0953188
2014-02-08,14:41:46,1003,3.5797,0.0948937
2014-02-08,14:41:47,1001,3.5797,0.0938314
2014-02-08,14:41:48,999,3.57971,0.0930896
2014-02-08,14:41:49,1003,3.5797,0.0919233
2014-02-08,14:41:50,1000,3.57968,0.0907617
2014-02-08,14:41:51,1002,3.57968,0.0902504
2014-02-08,14:41:52,1000,3.57964,0.089395
2014-02-08,14:41:53,1000,3.57971,0.0885942
2014-02-08,14:41:54,1003,3.57969,0.0873595
2014-02-08,14:41:55,1002,3.57967,0.0867672
2014-02-08,14:41:56,1004,3.5797,0.0857726
2014-02-08,14:41:57,1000,3.57971,0.0856817
2014-02-08,14:41:58,1002,3.57973,0.0840847
2014-02-08,14:41:59,1003,3.57971,0.0832532
2014-02-08,14:42:00,997,3.57973,0.0828396
2014-02-08,14:42:01,1004,3.57973,0.0812818
2014-02-08,14:42:02,1002,3.5797,0.0800507
2014-02-08,14:42:03,1001,3.57973,0.0797086
2014-02-08,14:42:04,1004,3.5797,0.0792125
2014-02-08,14:42:05,1002,3.5797,0.0780973
2014-02-08,14:42:06,1003,3.57965,0.0772834
2014-02-08,14:42:07,1003,3.57966,0.0761967
2014-02-08,14:42:08,1003,3.57964,0.0758622
2014-02-08,14:42:09,1002,3.57966,0.0752854
2014-02-08,14:42:10,1000,3.57968,0.0748196
2014-02-08,14:42:11,1002,3.57971,0.0745002
2014-02-08,14:42:12,1005,3.57972,0.0739718
2014-02-08,14:42:13,1002,3.57972,0.0729828
2014-02-08,14:42:14,1001,3.57968,0.0714183
2014-02-08,14:42:15,1000,3.57965,0.0709614
2014-02-08,14:42:16,1005,3.57969,0.0707354
2014-02-08,14:42:17,1006,3.57967,0.070282
2014-02-08,14:42:18,1000,3.57967,0.0697175
2014-02-08,14:42:19,1001,3.57969,0.0689324
2014-02-08,14:42:20,994,3.57967,0.0684903
2014-02-08,14:42:21,999,3.57967,0.0679185
2014-02-08,14:42:22,999,3.57965,0.0675656
2014-02-08,14:42:23,997,3.57971,0.0673159
2014-02-08,14:42:24,1000,3.57969,0.0665869
2014-02-08,14:42:25,1001,3.57967,0.0662319
2014-02-08,14:42:26,1004,3.57968,0.0649709
2014-02-08,14:42:27,1004,3.57972,0.0646568
2014-02-08,14:42:28,1004,3.57972,0.0639625
2014-02-08,14:42:29,1000,3.57967,0.0637774
2014-02-08,14:42:30,1002,3.57971,0.0635494
2014-02-08,14:42:31,999,3.57971,0.0631111
2014-02-08,14:42:32,1005,3.57973,0.0625961
2014-02-08,14:42:33,996,3.57971,0.0618597
2014-02-08,14:42:34,1006,3.5797,0.0609671
2014-02-08,14:42:35,1002,3.5797,0.0603173
2014-02-08,14:42:36,1004,3.5797,0.0602177
2014-02-08,14:42:37,1004,3.5797,0.0599085
2014-02-08,14:42:38,1001,3.57968,0.0597103
2014-02-08,14:42:39,1002,3.5797,0.0588659
2014-02-08,14:42:40,1000,3.57976,0.0583881
2014-02-08,14:42:41,1001,3.5797,0.0572825
2014-02-08,14:42:42,1003,3.5797,0.0569226
2014-02-08,14:42:43,1002,3.57968,0.0564084
2014-02-08,14:42:44,1001,3.57968,0.0563192
2014-02-08,14:42:45,1003,3.57968,0.0564901
2014-02-08,14:42:46,1001,3.57971,0.056575
2014-02-08,14:42:47,999,3.5797,0.0555035
2014-02-08,14:42:48,1004,3.57973,0.0545807
2014-02-08,14:42:49,1005,3.5797,0.0543306
2014-02-08,14:42:50,1002,3.57968,0.0539614
2014-02-08,14:42:51,1002,3.5797,0.0535159
2014-02-08,14:42:52,1002,3.57968,0.0527294
2014-02-08,14:42:53,1000,3.57969,0.0528806
2014-02-08,14:42:54,1002,3.57973,0.0522125
2014-02-08,14:42:55,1003,3.57967,0.051355
2014-02-08,14:42:56,1000,3.57965,0.0508966
2014-02-08,14:42:57,1000,3.5797,0.050809
2014-02-08,14:42:58,1002,3.57971,0.0506269
2014-02-08,14:42:59,1002,3.57971,0.0498485
2014-02-08,14:43:00,1002,3.57968,0.0495739
2014-02-08,14:43:01,1001,3.57971,0.0495549
2014-02-08,14:43:02,1001,3.5797,0.0491553
2014-02-08,14:43:03,1001,3.57968,0.0483841
2014-02-08,14:43:04,1000,3.57966,0.0479156
2014-02-08,14:43:05,1004,3.57968,0.0482132
2014-02-08,14:43:06,1004,3.57968,0.0479828
2014-02-08,14:43:07,999,3.57971,0.0477597
2014-02-08,14:43:08,1003,3.57971,0.0474115
2014-02-08,14:43:09,1003,3.57974,0.0469308
2014-02-08,14:43:10,1000,3.57967,0.0469733
2014-02-08,14:43:11,1000,3.57972,0.0465824
2014-02-08,14:43:12,1001,3.5797,0.0466274
2014-02-08,14:43:13,1001,3.57968,0.046161
2014-02-08,14:43:14,1004,3.57969,0.0455015
2014-02-08,14:43:15,1008,3.57971,0.0457053
2014-02-08,14:43:16,1001,3.57972,0.0448968
2014-02-08,14:43:17,1001,3.57972,0.0449482
