Time,Voltage,Current
21:11:41,8.34844,0.378573
21:11:42,8.34842,0.378477
21:11:43,8.34845,0.378241
21:11:44,8.34847,0.377962
21:11:46,8.34845,0.37792
21:11:47,8.34842,0.377751
21:11:48,8.34847,0.37756
21:11:49,8.34844,0.377495
21:11:50,8.34846,0.37725
21:11:51,8.34846,0.377023
21:11:52,8.34843,0.376938
21:11:54,8.34847,0.376566
21:11:55,8.34844,0.376449
21:11:56,8.3484,0.376183
21:11:57,8.34846,0.376162
21:11:58,8.34844,0.375844
21:11:59,8.34846,0.375702
21:12:00,8.34843,0.375609
21:12:01,8.34847,0.375342
21:12:03,8.34841,0.375342
21:12:04,8.34847,0.375091
21:12:05,8.34847,0.375054
21:12:06,8.34847,0.374865
21:12:07,8.34846,0.374623
21:12:08,8.34841,0.374591
21:12:09,8.34841,0.374343
21:12:11,8.34849,0.374076
21:12:12,8.34846,0.373839
21:12:13,8.34847,0.3739
21:12:14,8.34846,0.373622
21:12:15,8.34847,0.373475
21:12:16,8.34844,0.37336
21:12:17,8.3485,0.373075
21:12:18,8.3485,0.373037
21:12:20,8.34847,0.372934
21:12:21,8.34849,0.372629
21:12:22,8.34849,0.372571
21:12:23,8.3485,0.372423
21:12:24,8.34848,0.372088
21:12:25,8.34845,0.372066
21:12:26,8.34847,0.371699
21:12:28,8.34842,0.371605
21:12:29,8.34844,0.371331
21:12:30,8.34847,0.371301
21:12:31,8.34845,0.371166
21:12:32,8.34851,0.371016
21:12:33,8.34847,0.370732
21:12:34,8.34849,0.370702
21:12:35,8.34849,0.370443
21:12:37,8.34848,0.370328
21:12:38,8.34845,0.370219
21:12:39,8.34846,0.369974
21:12:40,8.34849,0.369731
21:12:41,8.34847,0.369565
21:12:42,8.34846,0.369483
21:12:43,8.34851,0.369231
21:12:45,8.34842,0.369155
21:12:46,8.34847,0.368857
21:12:47,8.34846,0.368849
21:12:48,8.34849,0.368596
21:12:49,8.34849,0.36851
21:12:50,8.34843,0.368412
21:12:51,8.34844,0.368219
21:12:52,8.34847,0.36803
21:12:54,8.34849,0.367862
21:12:55,8.34845,0.367712
21:12:56,8.34844,0.367581
21:12:57,8.34845,0.367351
21:12:58,8.34848,0.367189
21:12:59,8.34844,0.367179
21:13:00,8.34843,0.366924
21:13:02,8.34843,0.366685
21:13:03,8.34847,0.36667
21:13:04,8.34842,0.366448
21:13:05,8.34844,0.366414
21:13:06,8.34842,0.366275
21:13:07,8.34844,0.365964
21:13:08,8.34844,0.365864
21:13:09,8.3484,0.365763
21:13:11,8.34847,0.365488
21:13:12,8.34843,0.365417
21:13:13,8.3484,0.365232
21:13:14,8.34849,0.365093
21:13:15,8.34844,0.364978
21:13:16,8.34845,0.364827
21:13:17,8.34846,0.364656
21:13:19,8.34848,0.364598
21:13:20,8.34847,0.364407
21:13:21,8.34848,0.36422
21:13:22,8.34845,0.364139
21:13:23,8.34845,0.36383
21:13:24,8.34845,0.363781
21:13:25,8.34846,0.363676
21:13:26,8.3485,0.363392
21:13:28,8.34847,0.363376
21:13:29,8.34846,0.363201
21:13:30,8.34849,0.363085
21:13:31,8.34846,0.362979
21:13:32,8.3485,0.362744
21:13:33,8.34849,0.362623
21:13:34,8.34851,0.362488
21:13:36,8.34843,0.362318
21:13:37,8.34843,0.362048
21:13:38,8.34845,0.362017
21:13:39,8.34843,0.361855
21:13:40,8.34843,0.361587
21:13:41,8.34845,0.361581
21:13:42,8.34845,0.361313
21:13:44,8.34844,0.361184
21:13:45,8.34849,0.361235
21:13:46,8.34847,0.360963
21:13:47,8.34847,0.360812
21:13:48,8.34846,0.360744
21:13:49,8.34842,0.360453
21:13:50,8.34845,0.360284
21:13:51,8.34846,0.360281
21:13:53,8.34846,0.360077
21:13:54,8.34847,0.359965
21:13:55,8.34846,0.359863
21:13:56,8.34849,0.35976
21:13:57,8.34847,0.359566
21:13:58,8.34847,0.359549
21:13:59,8.34848,0.359268
21:14:00,8.34847,0.359219
21:14:02,8.34845,0.358928
21:14:03,8.34844,0.358827
21:14:04,8.34843,0.358644
21:14:05,8.34843,0.358476
21:14:06,8.34849,0.358458
21:14:07,8.34845,0.358215
21:14:08,8.34851,0.358089
21:14:10,8.34848,0.35811
21:14:11,8.3485,0.357971
21:14:12,8.34849,0.357773
21:14:13,8.34852,0.357716
21:14:14,8.3485,0.357614
21:14:15,8.34845,0.357391
21:14:16,8.34853,0.357285
21:14:18,8.34844,0.357074
21:14:19,8.34851,0.356988
21:14:20,8.3485,0.356847
21:14:21,8.34851,0.35663
21:14:22,8.34847,0.356623
21:14:23,8.34849,0.356332
21:14:24,8.34849,0.356295
21:14:25,8.34843,0.356046
21:14:27,8.34846,0.355869
21:14:28,8.34846,0.355862
21:14:29,8.34848,0.355709
21:14:30,8.3485,0.355427
21:14:31,8.34848,0.355396
21:14:32,8.34842,0.355287
21:14:33,8.34843,0.355057
21:14:35,8.34849,0.354941
21:14:36,8.34847,0.354786
21:14:37,8.34846,0.354683
21:14:38,8.34842,0.354445
21:14:39,8.34844,0.354426
21:14:40,8.34845,0.354225
21:14:41,8.34847,0.354079
21:14:42,8.34842,0.353908
21:14:44,8.34842,0.353752
21:14:45,8.34841,0.353637
21:14:46,8.34845,0.353532
21:14:47,8.3484,0.353405
21:14:48,8.34846,0.353181
21:14:49,8.34845,0.353175
21:14:50,8.34841,0.352966
21:14:51,8.34845,0.352771
21:14:53,8.34841,0.352739
21:14:54,8.34843,0.352546
21:14:55,8.34844,0.352509
21:14:56,8.34842,0.352264
21:14:57,8.34844,0.352201
21:14:58,8.34843,0.352111
21:14:59,8.34845,0.351946
21:15:01,8.34849,0.351767
21:15:02,8.34847,0.351759
21:15:03,8.34843,0.351553
21:15:04,8.34844,0.35141
21:15:05,8.34841,0.351394
21:15:06,8.3484,0.351193
21:15:07,8.34847,0.351078
21:15:09,8.34842,0.350918
21:15:10,8.34848,0.350855
21:15:11,8.34844,0.350765
21:15:12,8.34851,0.350629
21:15:13,8.34848,0.350461
21:15:14,8.34848,0.350323
21:15:15,8.34848,0.350152
21:15:16,8.34844,0.350037
21:15:18,8.34849,0.349946
21:15:19,8.34845,0.34988
21:15:20,8.34847,0.349561
21:15:21,8.34845,0.349482
21:15:22,8.34848,0.349411
21:15:23,8.34847,0.349199
21:15:24,8.34844,0.349183
21:15:26,8.34847,0.3489
21:15:27,8.34844,0.348749
21:15:28,8.34838,0.348607
21:15:29,8.34845,0.348464
21:15:30,8.34843,0.348432
21:15:31,8.34842,0.348215
21:15:32,8.34844,0.348165
21:15:33,8.34841,0.347913
21:15:35,8.34839,0.347858
21:15:36,8.34838,0.347678
21:15:37,8.34844,0.347568
21:15:38,8.34836,0.347469
21:15:39,8.34841,0.347272
21:15:40,8.34837,0.347278
21:15:41,8.34839,0.347119
21:15:43,8.34841,0.346967
21:15:44,8.34841,0.347014
21:15:45,8.34844,0.346704
21:15:46,8.34839,0.346642
21:15:47,8.34844,0.346458
21:15:48,8.34841,0.346427
21:15:49,8.34849,0.346419
21:15:50,8.34846,0.346171
21:15:52,8.34844,0.346087
21:15:53,8.34845,0.345946
21:15:54,8.34842,0.345805
21:15:55,8.34844,0.345761
21:15:56,8.34843,0.345548
21:15:57,8.34845,0.345402
21:15:58,8.34844,0.345322
21:16:00,8.34848,0.345104
21:16:01,8.34844,0.345111
21:16:02,8.3485,0.344924
21:16:03,8.34846,0.344858
21:16:04,8.34843,0.344676
21:16:05,8.34839,0.344572
21:16:06,8.34846,0.344332
21:16:07,8.34845,0.344317
21:16:09,8.34839,0.344207
21:16:10,8.34845,0.344
21:16:11,8.34843,0.344008
21:16:12,8.34842,0.343779
21:16:13,8.34846,0.34367
21:16:14,8.34841,0.343612
21:16:15,8.34842,0.343504
21:16:17,8.34846,0.343311
21:16:18,8.34842,0.34327
21:16:19,8.34846,0.343176
21:16:20,8.34845,0.343053
21:16:21,8.34844,0.342732
21:16:22,8.34841,0.342811
21:16:23,8.34846,0.342613
21:16:24,8.34848,0.342471
21:16:26,8.34845,0.342465
21:16:27,8.34841,0.342318
21:16:28,8.34848,0.342197
21:16:29,8.34844,0.342003
21:16:30,8.34846,0.341979
21:16:31,8.34842,0.341683
21:16:32,8.34842,0.341715
21:16:34,8.34846,0.341459
21:16:35,8.34846,0.341418
21:16:36,8.3484,0.341285
21:16:37,8.34843,0.341072
21:16:38,8.34845,0.341112
21:16:39,8.34848,0.340875
21:16:40,8.34843,0.340788
21:16:41,8.34848,0.34062
21:16:43,8.34842,0.340591
21:16:44,8.34843,0.340375
21:16:45,8.34844,0.340322
21:16:46,8.34842,0.340109
21:16:47,8.34837,0.34004
21:16:48,8.34844,0.340017
21:16:49,8.34843,0.339731
21:16:51,8.34844,0.339788
21:16:52,8.34841,0.339575
21:16:53,8.34844,0.339597
21:16:54,8.34845,0.339293
21:16:55,8.34841,0.339328
21:16:56,8.34845,0.339117
21:16:57,8.34846,0.33912
21:16:58,8.34846,0.339014
21:17:00,8.34846,0.338866
21:17:01,8.34851,0.338796
21:17:02,8.34846,0.338788
21:17:03,8.34848,0.338481
21:17:04,8.34848,0.338514
21:17:05,8.34851,0.33844
21:17:06,8.3485,0.338188
21:17:08,8.34848,0.338048
21:17:09,8.3485,0.337989
21:17:10,8.34848,0.337909
21:17:11,8.34851,0.33765
21:17:12,8.34848,0.337672
21:17:13,8.34851,0.337439
21:17:14,8.34847,0.337443
21:17:15,8.34848,0.337166
21:17:17,8.3485,0.33718
21:17:18,8.34848,0.337019
21:17:19,8.34849,0.336847
21:17:20,8.34842,0.336755
21:17:21,8.3485,0.336504
21:17:22,8.34846,0.336487
21:17:23,8.34844,0.336417
21:17:25,8.34846,0.336286
21:17:26,8.34848,0.336216
21:17:27,8.34846,0.335931
21:17:28,8.34842,0.335904
21:17:29,8.34842,0.335663
21:17:30,8.34842,0.335691
21:17:31,8.34843,0.335436
21:17:32,8.34842,0.335457
21:17:34,8.34848,0.335233
21:17:35,8.34842,0.335274
21:17:36,8.34847,0.335031
21:17:37,8.34845,0.334849
21:17:38,8.34843,0.334911
21:17:39,8.34845,0.334678
21:17:40,8.34852,0.334567
21:17:42,8.34845,0.334545
21:17:43,8.34848,0.3345
21:17:44,8.34845,0.334363
21:17:45,8.34852,0.334144
21:17:46,8.3485,0.334041
21:17:47,8.34846,0.333996
21:17:48,8.34847,0.333742
21:17:49,8.3484,0.333743
21:17:51,8.34844,0.333653
21:17:52,8.34849,0.333437
21:17:53,8.34849,0.333396
21:17:54,8.34848,0.33331
21:17:55,8.34848,0.333148
21:17:56,8.34845,0.333141
21:17:57,8.34846,0.332894
21:17:59,8.34851,0.33289
21:18:00,8.34842,0.332809
21:18:01,8.3485,0.332582
21:18:02,8.34849,0.332552
21:18:03,8.34847,0.33243
21:18:04,8.34846,0.332263
21:18:05,8.34848,0.332237
21:18:06,8.34845,0.332154
21:18:08,8.34848,0.331935
21:18:09,8.34846,0.331832
21:18:10,8.3485,0.331743
21:18:11,8.34845,0.331502
21:18:12,8.34842,0.331504
21:18:13,8.34846,0.331282
21:18:14,8.34842,0.331241
21:18:16,8.34843,0.330985
21:18:17,8.34847,0.330985
21:18:18,8.34844,0.330903
21:18:19,8.34848,0.330775
21:18:20,8.34845,0.330527
21:18:21,8.34838,0.330523
21:18:22,8.34845,0.330374
21:18:23,8.34848,0.330348
21:18:25,8.34841,0.330214
21:18:26,8.34843,0.329994
21:18:27,8.34843,0.330041
21:18:28,8.34846,0.329777
21:18:29,8.34842,0.32985
21:18:30,8.34843,0.329601
21:18:31,8.34841,0.329633
21:18:33,8.34846,0.329353
21:18:34,8.34846,0.329423
21:18:35,8.34845,0.329189
21:18:36,8.34844,0.329055
21:18:37,8.34839,0.328981
21:18:38,8.34845,0.328851
21:18:39,8.34846,0.328728
21:18:40,8.34844,0.328699
21:18:42,8.34844,0.328551
21:18:43,8.34848,0.328443
21:18:44,8.34845,0.328478
21:18:45,8.34847,0.328289
21:18:46,8.34845,0.328247
21:18:47,8.3485,0.328019
21:18:48,8.34846,0.328007
21:18:50,8.34847,0.327689
21:18:51,8.34847,0.32751
21:18:52,8.34846,0.327585
21:18:53,8.34846,0.327347
21:18:54,8.34847,0.327125
21:18:55,8.34842,0.327134
21:18:56,8.3484,0.326866
21:18:57,8.34848,0.326864
21:18:59,8.34843,0.326795
21:19:00,8.34848,0.326572
21:19:01,8.34843,0.326606
21:19:02,8.34844,0.326364
21:19:03,8.34843,0.326378
21:19:04,8.34846,0.326134
21:19:05,8.34841,0.325994
21:19:07,8.34843,0.325893
21:19:08,8.3484,0.325771
21:19:09,8.34844,0.32581
21:19:10,8.34846,0.325613
21:19:11,8.34845,0.325552
21:19:12,8.34844,0.325318
21:19:13,8.34848,0.32537
21:19:14,8.34842,0.325159
21:19:16,8.34843,0.324887
21:19:17,8.34839,0.324912
21:19:18,8.34837,0.324611
21:19:19,8.34837,0.324588
21:19:20,8.34837,0.324437
21:19:21,8.34839,0.324508
21:19:22,8.3484,0.324242
21:19:24,8.3484,0.324241
21:19:25,8.34841,0.324246
21:19:26,8.34845,0.324073
21:19:27,8.34844,0.324039
21:19:28,8.3484,0.323973
21:19:29,8.34845,0.32384
21:19:30,8.3484,0.323731
21:19:31,8.3484,0.323609
21:19:33,8.34846,0.323646
21:19:34,8.34848,0.323392
21:19:35,8.34841,0.323331
21:19:36,8.34845,0.323111
21:19:37,8.34839,0.323142
21:19:38,8.34843,0.322859
21:19:39,8.34845,0.322773
21:19:41,8.3484,0.322775
21:19:42,8.34845,0.322501
21:19:43,8.34844,0.322617
21:19:44,8.34844,0.322376
21:19:45,8.34841,0.322264
21:19:46,8.34842,0.32222
21:19:47,8.34848,0.322039
21:19:48,8.34841,0.321851
21:19:50,8.34844,0.321876
21:19:51,8.34843,0.321787
21:19:52,8.34846,0.32163
21:19:53,8.34846,0.32151
21:19:54,8.34842,0.321403
21:19:55,8.34843,0.321338
21:19:56,8.34844,0.321089
21:19:58,8.34846,0.321125
21:19:59,8.34845,0.320963
21:20:00,8.34849,0.320923
21:20:01,8.3484,0.32076
21:20:02,8.34846,0.320646
21:20:03,8.34838,0.320562
21:20:04,8.34843,0.320419
21:20:05,8.34842,0.320326
21:20:07,8.34838,0.320252
21:20:08,8.3484,0.320061
21:20:09,8.34845,0.320044
21:20:10,8.3484,0.319942
21:20:11,8.34846,0.319759
21:20:12,8.3484,0.319788
21:20:13,8.34841,0.319534
21:20:15,8.3484,0.319399
21:20:16,8.34841,0.319242
21:20:17,8.34836,0.319161
21:20:18,8.34836,0.319084
21:20:19,8.34834,0.318884
21:20:20,8.3483,0.3189
21:20:21,8.34836,0.318781
21:20:22,8.3484,0.3187
21:20:24,8.34837,0.318707
21:20:25,8.34838,0.318533
21:20:26,8.3484,0.318386
21:20:27,8.34841,0.318407
21:20:28,8.3484,0.318274
21:20:29,8.34846,0.318091
21:20:30,8.34845,0.318114
21:20:32,8.34843,0.317899
21:20:33,8.34842,0.317812
21:20:34,8.34838,0.317681
21:20:35,8.34839,0.317495
21:20:36,8.34839,0.317496
21:20:37,8.34835,0.317329
21:20:38,8.34841,0.317191
21:20:39,8.34837,0.317201
21:20:41,8.34835,0.316969
21:20:42,8.34836,0.316959
21:20:43,8.34838,0.31684
21:20:44,8.34841,0.316803
21:20:45,8.34834,0.316705
21:20:46,8.34838,0.316551
21:20:47,8.34838,0.316399
21:20:49,8.34838,0.316422
21:20:50,8.34836,0.316095
21:20:51,8.34836,0.316028
21:20:52,8.34837,0.31597
21:20:53,8.34838,0.315875
21:20:54,8.34837,0.315719
21:20:55,8.34838,0.315673
21:20:56,8.34839,0.3157
21:20:58,8.3484,0.315502
21:20:59,8.34842,0.315575
21:21:00,8.34845,0.31535
21:21:01,8.3484,0.315306
21:21:02,8.34839,0.315218
21:21:03,8.3484,0.315119
21:21:04,8.3484,0.314802
21:21:06,8.34839,0.314811
21:21:07,8.34839,0.314784
21:21:08,8.34838,0.314528
21:21:09,8.34842,0.314567
21:21:10,8.34838,0.314326
21:21:11,8.34839,0.314234
21:21:12,8.34842,0.314205
21:21:14,8.3484,0.314171
21:21:15,8.3484,0.313967
21:21:16,8.34839,0.313981
21:21:17,8.34839,0.313751
21:21:18,8.34836,0.31376
21:21:19,8.34837,0.313569
21:21:20,8.34842,0.313643
21:21:21,8.3484,0.313487
21:21:23,8.3484,0.313552
21:21:24,8.34847,0.313321
21:21:25,8.34839,0.313324
21:21:26,8.34843,0.313166
21:21:27,8.34843,0.313037
21:21:28,8.34839,0.313088
21:21:29,8.34843,0.31279
21:21:30,8.3484,0.312788
21:21:32,8.3484,0.312582
21:21:33,8.3484,0.312514
21:21:34,8.3484,0.312524
21:21:35,8.3484,0.312287
21:21:36,8.34838,0.312243
21:21:37,8.3484,0.312246
21:21:38,8.34844,0.312022
21:21:40,8.34838,0.312032
21:21:41,8.34839,0.3118
21:21:42,8.34838,0.311837
21:21:43,8.3484,0.311597
21:21:44,8.34842,0.311617
21:21:45,8.34839,0.311415
21:21:46,8.34843,0.311445
21:21:47,8.34842,0.311251
21:21:49,8.34838,0.311228
21:21:50,8.34837,0.311071
21:21:51,8.3484,0.310927
21:21:52,8.34842,0.310934
21:21:53,8.34836,0.310831
21:21:54,8.34843,0.310731
21:21:55,8.34835,0.310619
